tweet.id,Label,Case_Folding,Data_Cleaning,Tokenize,Normalization,Stopword,Text
"b'Redam Polemik Permendikbud PPKS, Nadiem Minta Masukan PBNU https://t.co/ViVgnFpdL0'",Negative,"b'redam polemik permendikbud ppks, nadiem minta masukan pbnu https://t.co/vivgnfpdl0'",redam polemik permendikbud ppks nadiem minta masukan pbnu,"['redam', 'polemik', 'permendikbud', 'ppks', 'nadiem', 'minta', 'masukan', 'pbnu']","['redam', 'polemik', 'permendikbud', 'ppks', 'nadiem', 'meminta', 'masukan', 'pbnu']","['redam', 'polemik', 'permendikbud', 'ppks', 'nadiem', 'masukan', 'pbnu']",redam polemik permendikbud ppks nadiem masukan pbnu
"b'Rektor Universitas Halu Oleo (UHO) Kendari, Muhammad Zamrun Firihu mendukung Peraturan Menteri Pendidikan, Kebudaya\xe2\x80\xa6 https://t.co/QlmYiR1ixt'",Positive,"b'rektor universitas halu oleo (uho) kendari, muhammad zamrun firihu mendukung peraturan menteri pendidikan, kebudaya\xe2\x80\xa6 https://t.co/qlmyir1ixt'",rektor universitas halu oleo uho kendari muhammad zamrun firihu mendukung peraturan menteri pendidikan kebudaya xe xa,"['rektor', 'universitas', 'halu', 'oleo', 'uho', 'kendari', 'muhammad', 'zamrun', 'firihu', 'mendukung', 'peraturan', 'menteri', 'pendidikan', 'kebudaya', 'xe', 'xa']","['rektor', 'universitas', 'halu', 'oleo', 'uho', 'kendari', 'muhammad', 'zamrun', 'firihu', 'mendukung', 'peraturan', 'menteri', 'pendidikan', 'kebudaya', 'xe', 'xa']","['rektor', 'universitas', 'halu', 'oleo', 'uho', 'kendari', 'muhammad', 'zamrun', 'firihu', 'mendukung', 'peraturan', 'menteri', 'pendidikan', 'kebudaya']",rektor universitas halu oleo uho kendari muhammad zamrun firihu mendukung peraturan menteri pendidikan kebudaya
b'4. Rektor Unsika membentuk Panitia Seleksi Perlindungan dan Pencegahan Kekerasan Seksual (Pansel PPKS) melalui Waki\xe2\x80\xa6 https://t.co/hvpx1mJdJR',Positive,b'4. rektor unsika membentuk panitia seleksi perlindungan dan pencegahan kekerasan seksual (pansel ppks) melalui waki\xe2\x80\xa6 https://t.co/hvpx1mjdjr',rektor unsika membentuk panitia seleksi perlindungan dan pencegahan kekerasan seksual pansel ppks melalui waki xe xa,"['rektor', 'unsika', 'membentuk', 'panitia', 'seleksi', 'perlindungan', 'dan', 'pencegahan', 'kekerasan', 'seksual', 'pansel', 'ppks', 'melalui', 'waki', 'xe', 'xa']","['rektor', 'unsika', 'membentuk', 'panitia', 'seleksi', 'perlindungan', 'dan', 'pencegahan', 'kekerasan', 'seksual', 'pansel', 'ppks', 'melalui', 'waki', 'xe', 'xa']","['rektor', 'unsika', 'membentuk', 'panitia', 'seleksi', 'perlindungan', 'pencegahan', 'kekerasan', 'seksual', 'pansel', 'ppks', 'waki']",rektor unsika membentuk panitia seleksi perlindungan pencegahan kekerasan seksual pansel ppks waki
"b'Rektorat, dosen, dan staf kampus punya peranan besar dalam merumuskan kebijakan yang berperspektif korban, termasuk\xe2\x80\xa6 https://t.co/xBU6zgDbDl'",Positive,"b'rektorat, dosen, dan staf kampus punya peranan besar dalam merumuskan kebijakan yang berperspektif korban, termasuk\xe2\x80\xa6 https://t.co/xbu6zgdbdl'",rektorat dosen dan staf kampus punya peranan besar dalam merumuskan kebijakan yang berperspektif korban termasuk xe xa,"['rektorat', 'dosen', 'dan', 'staf', 'kampus', 'punya', 'peranan', 'besar', 'dalam', 'merumuskan', 'kebijakan', 'yang', 'berperspektif', 'korban', 'termasuk', 'xe', 'xa']","['rektorat', 'dosen', 'dan', 'staf', 'kampus', 'punya', 'peranan', 'besar', 'dalam', 'merumuskan', 'kebijakan', 'yang', 'berperspektif', 'korban', 'termasuk', 'xe', 'xa']","['rektorat', 'dosen', 'staf', 'kampus', 'peranan', 'merumuskan', 'kebijakan', 'berperspektif', 'korban']",rektorat dosen staf kampus peranan merumuskan kebijakan berperspektif korban
b'rizka pas bahas htn: \xf0\x9f\x98\xb4\xf0\x9f\x92\xa4\nputer balik ke ppks: \xf0\x9f\x98\xa1\xe2\x98\x9d\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbd',Negative,b'rizka pas bahas htn: \xf0\x9f\x98\xb4\xf0\x9f\x92\xa4\nputer balik ke ppks: \xf0\x9f\x98\xa1\xe2\x98\x9d\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbd',rizka pas bahas htn xf xb xf xa nputer balik ke ppks xf xa xe xf xbd xf xf xbd,"['rizka', 'pas', 'bahas', 'htn', 'xf', 'xb', 'xf', 'xa', 'nputer', 'balik', 'ke', 'ppks', 'xf', 'xa', 'xe', 'xf', 'xbd', 'xf', 'xf', 'xbd']","['rizka', 'pas', 'bahas', 'htn', 'xf', 'xb', 'xf', 'xa', 'nputer', 'balik', 'ke', 'ppks', 'xf', 'xa', 'xe', 'xf', 'xbd', 'xf', 'xf', 'xbd']","['rizka', 'pas', 'bahas', 'htn', 'nputer', 'ppks', 'xbd', 'xbd']",rizka pas bahas htn nputer ppks xbd xbd
"b'Rokhana Menyapa: \xe2\x80\x9cKenali Elaeis oleifera, spesies kelapa sawit dengan keunggulan spesial\xe2\x80\x9d\n.\nBagaimana keunggulan sp\xe2\x80\xa6 https://t.co/5bV6pMHhvj'",Negative,"b'rokhana menyapa: \xe2\x80\x9ckenali elaeis oleifera, spesies kelapa sawit dengan keunggulan spesial\xe2\x80\x9d\n.\nbagaimana keunggulan sp\xe2\x80\xa6 https://t.co/5bv6pmhhvj'",rokhana menyapa xe ckenali elaeis oleifera spesies kelapa sawit dengan keunggulan spesial xe nbagaimana keunggulan sp xe xa,"['rokhana', 'menyapa', 'xe', 'ckenali', 'elaeis', 'oleifera', 'spesies', 'kelapa', 'sawit', 'dengan', 'keunggulan', 'spesial', 'xe', 'nbagaimana', 'keunggulan', 'sp', 'xe', 'xa']","['rokhana', 'menyapa', 'xe', 'ckenali', 'elaeis', 'oleifera', 'spesies', 'kelapa', 'sawit', 'dengan', 'keunggulan', 'spesial', 'xe', 'nbagaimana', 'keunggulan', 'siapa', 'xe', 'xa']","['rokhana', 'menyapa', 'ckenali', 'elaeis', 'oleifera', 'spesies', 'kelapa', 'keunggulan', 'spesial', 'nbagaimana', 'keunggulan']",rokhana menyapa ckenali elaeis oleifera spesies kelapa keunggulan spesial nbagaimana keunggulan
b'RT @CNNIndonesia: Aktivis perempuan Devi Asmarani mengatakan Permendikbud PPKS sangat dibutuhkan di lingkungan perguruan tinggi lantaran se\xe2\x80\xa6',Positive,b'rt @cnnindonesia: aktivis perempuan devi asmarani mengatakan permendikbud ppks sangat dibutuhkan di lingkungan perguruan tinggi lantaran se\xe2\x80\xa6',rt aktivis perempuan devi asmarani mengatakan permendikbud ppks sangat dibutuhkan di lingkungan perguruan tinggi lantaran se xe xa,"['rt', 'aktivis', 'perempuan', 'devi', 'asmarani', 'mengatakan', 'permendikbud', 'ppks', 'sangat', 'dibutuhkan', 'di', 'lingkungan', 'perguruan', 'tinggi', 'lantaran', 'se', 'xe', 'xa']","['rt', 'aktivis', 'perempuan', 'devi', 'asmarani', 'mengatakan', 'permendikbud', 'ppks', 'sangat', 'dibutuhkan', 'di', 'lingkungan', 'perguruan', 'tinggi', 'lantaran', 'se', 'xe', 'xa']","['aktivis', 'perempuan', 'devi', 'asmarani', 'permendikbud', 'ppks', 'dibutuhkan', 'lingkungan', 'perguruan', 'lantaran']",aktivis perempuan devi asmarani permendikbud ppks dibutuhkan lingkungan perguruan lantaran
"b'RT @GunRomli: Al-Baqarah 41: Janganlah kamu jual ayat-ayat-Ku dengan harga murah, tp bagi kelompok yg jg menolak Permendikbudristek PPKS in\xe2\x80\xa6'",Negative,"b'rt @gunromli: al-baqarah 41: janganlah kamu jual ayat-ayat-ku dengan harga murah, tp bagi kelompok yg jg menolak permendikbudristek ppks in\xe2\x80\xa6'",rt al baqarah janganlah kamu jual ayat ayat ku dengan harga murah tp bagi kelompok yg jg menolak permendikbudristek ppks in xe xa,"['rt', 'al', 'baqarah', 'janganlah', 'kamu', 'jual', 'ayat', 'ayat', 'ku', 'dengan', 'harga', 'murah', 'tp', 'bagi', 'kelompok', 'yg', 'jg', 'menolak', 'permendikbudristek', 'ppks', 'in', 'xe', 'xa']","['rt', 'al', 'baqarah', 'janganlah', 'kamu', 'jual', 'ayat', 'ayat', 'ku', 'dengan', 'harga', 'murah', 'tapi', 'bagi', 'kelompok', 'yang', 'juga', 'menolak', 'permendikbudristek', 'ppks', 'ini', 'xe', 'xa']","['al', 'baqarah', 'jual', 'ayat', 'ayat', 'ku', 'harga', 'murah', 'kelompok', 'menolak', 'permendikbudristek', 'ppks']",al baqarah jual ayat ayat ku harga murah kelompok menolak permendikbudristek ppks
"b'RT @muslimahnewscom: Alhasil bagi kalangan yang mendukung Permen PPKS, menganggap bahwa Permen ini sebagai terobosan karena ""berperspektif\xe2\x80\xa6'",Negative,"b'rt @muslimahnewscom: alhasil bagi kalangan yang mendukung permen ppks, menganggap bahwa permen ini sebagai terobosan karena ""berperspektif\xe2\x80\xa6'",rt alhasil bagi kalangan yang mendukung permen ppks menganggap bahwa permen ini sebagai terobosan karena berperspektif xe xa,"['rt', 'alhasil', 'bagi', 'kalangan', 'yang', 'mendukung', 'permen', 'ppks', 'menganggap', 'bahwa', 'permen', 'ini', 'sebagai', 'terobosan', 'karena', 'berperspektif', 'xe', 'xa']","['rt', 'alhasil', 'bagi', 'kalangan', 'yang', 'mendukung', 'permen', 'ppks', 'menganggap', 'bahwa', 'permen', 'ini', 'sebagai', 'terobosan', 'karena', 'berperspektif', 'xe', 'xa']","['alhasil', 'kalangan', 'mendukung', 'permen', 'ppks', 'menganggap', 'permen', 'terobosan', 'berperspektif']",alhasil kalangan mendukung permen ppks menganggap permen terobosan berperspektif
"b'RT @asumsico: Alih-alih memperkarakan frasa ""tanpa persetujuan korban"", sejatinya Permendikbud PPKS dilihat sebagai alarm tegas atas tindak\xe2\x80\xa6'",Positive,"b'rt @asumsico: alih-alih memperkarakan frasa ""tanpa persetujuan korban"", sejatinya permendikbud ppks dilihat sebagai alarm tegas atas tindak\xe2\x80\xa6'",rt alih alih memperkarakan frasa tanpa persetujuan korban sejatinya permendikbud ppks dilihat sebagai alarm tegas atas tindak xe xa,"['rt', 'alih', 'alih', 'memperkarakan', 'frasa', 'tanpa', 'persetujuan', 'korban', 'sejatinya', 'permendikbud', 'ppks', 'dilihat', 'sebagai', 'alarm', 'tegas', 'atas', 'tindak', 'xe', 'xa']","['rt', 'alih', 'alih', 'memperkarakan', 'frasa', 'tanpa', 'persetujuan', 'korban', 'sejatinya', 'permendikbud', 'ppks', 'dilihat', 'sebagai', 'alarm', 'tegas', 'atas', 'tindak', 'xe', 'xa']","['alih', 'alih', 'memperkarakan', 'frasa', 'persetujuan', 'korban', 'sejatinya', 'permendikbud', 'ppks', 'alarm', 'tindak']",alih alih memperkarakan frasa persetujuan korban sejatinya permendikbud ppks alarm tindak
b'RT @muslimahnewscom: Apakah Permendikbudristek 30/2021 (Permen PPKS) pada Perguruan Tinggi semakin menumbuhsuburkan pergaulan bebas?',Negative,b'rt @muslimahnewscom: apakah permendikbudristek 30/2021 (permen ppks) pada perguruan tinggi semakin menumbuhsuburkan pergaulan bebas?',rt apakah permendikbudristek permen ppks pada perguruan tinggi semakin menumbuhsuburkan pergaulan bebas,"['rt', 'apakah', 'permendikbudristek', 'permen', 'ppks', 'pada', 'perguruan', 'tinggi', 'semakin', 'menumbuhsuburkan', 'pergaulan', 'bebas']","['rt', 'apakah', 'permendikbudristek', 'permen', 'ppks', 'pada', 'perguruan', 'tinggi', 'semakin', 'menumbuhsuburkan', 'pergaulan', 'bebas']","['permendikbudristek', 'permen', 'ppks', 'perguruan', 'menumbuhsuburkan', 'pergaulan', 'bebas']",permendikbudristek permen ppks perguruan menumbuhsuburkan pergaulan bebas
b'RT @fahmirf10: Artikel terbaru saya di Kolom @detikcom merespon untuk segera mengesahkan RUU TPKS dan poin penting Permendikbudristek 30/20\xe2\x80\xa6',Positive,b'rt @fahmirf10: artikel terbaru saya di kolom @detikcom merespon untuk segera mengesahkan ruu tpks dan poin penting permendikbudristek 30/20\xe2\x80\xa6',rt artikel terbaru saya di kolom merespon untuk segera mengesahkan ruu tpks dan poin penting permendikbudristek xe xa,"['rt', 'artikel', 'terbaru', 'saya', 'di', 'kolom', 'merespon', 'untuk', 'segera', 'mengesahkan', 'ruu', 'tpks', 'dan', 'poin', 'penting', 'permendikbudristek', 'xe', 'xa']","['rt', 'artikel', 'terbaru', 'saya', 'di', 'kolom', 'merespon', 'untuk', 'segera', 'mengesahkan', 'ruu', 'tpks', 'dan', 'poin', 'penting', 'permendikbudristek', 'xe', 'xa']","['artikel', 'terbaru', 'kolom', 'merespon', 'mengesahkan', 'ruu', 'tpks', 'poin', 'permendikbudristek']",artikel terbaru kolom merespon mengesahkan ruu tpks poin permendikbudristek
b'RT @asumsico: Aturan yang diteken Nadiem Makarim untuk mencegah dan menangani kekerasan seksual di kampus dinilai sudah tepat dan harus did\xe2\x80\xa6',Positive,b'rt @asumsico: aturan yang diteken nadiem makarim untuk mencegah dan menangani kekerasan seksual di kampus dinilai sudah tepat dan harus did\xe2\x80\xa6',rt aturan yang diteken nadiem makarim untuk mencegah dan menangani kekerasan seksual di kampus dinilai sudah tepat dan harus did xe xa,"['rt', 'aturan', 'yang', 'diteken', 'nadiem', 'makarim', 'untuk', 'mencegah', 'dan', 'menangani', 'kekerasan', 'seksual', 'di', 'kampus', 'dinilai', 'sudah', 'tepat', 'dan', 'harus', 'did', 'xe', 'xa']","['rt', 'aturan', 'yang', 'diteken', 'nadiem', 'makarim', 'untuk', 'mencegah', 'dan', 'menangani', 'kekerasan', 'seksual', 'di', 'kampus', 'dinilai', 'sudah', 'tepat', 'dan', 'harus', 'did', 'xe', 'xa']","['aturan', 'diteken', 'nadiem', 'makarim', 'mencegah', 'menangani', 'kekerasan', 'seksual', 'kampus', 'dinilai', 'did']",aturan diteken nadiem makarim mencegah menangani kekerasan seksual kampus dinilai did
b'RT @PPKS_ID: Bagaimana dosis pupuk tunggal TBM kelapa sawit pada tanah mineral?\n.\nSimak informasi ini dan bagikan kepada teman-teman anda.\xe2\x80\xa6',Negative,b'rt @ppks_id: bagaimana dosis pupuk tunggal tbm kelapa sawit pada tanah mineral?\n.\nsimak informasi ini dan bagikan kepada teman-teman anda.\xe2\x80\xa6',rt bagaimana dosis pupuk tunggal tbm kelapa sawit pada tanah mineral nsimak informasi ini dan bagikan kepada teman teman anda xe xa,"['rt', 'bagaimana', 'dosis', 'pupuk', 'tunggal', 'tbm', 'kelapa', 'sawit', 'pada', 'tanah', 'mineral', 'nsimak', 'informasi', 'ini', 'dan', 'bagikan', 'kepada', 'teman', 'teman', 'anda', 'xe', 'xa']","['rt', 'bagaimana', 'dosis', 'pupuk', 'tunggal', 'tbm', 'kelapa', 'sawit', 'pada', 'tanah', 'mineral', 'nsimak', 'informasi', 'ini', 'dan', 'bagikan', 'kepada', 'teman', 'teman', 'anda', 'xe', 'xa']","['dosis', 'pupuk', 'tunggal', 'tbm', 'kelapa', 'tanah', 'mineral', 'nsimak', 'informasi', 'bagikan', 'teman', 'teman']",dosis pupuk tunggal tbm kelapa tanah mineral nsimak informasi bagikan teman teman
b'RT @PPKS_ID: Bagaimana keunggulan tanaman ini untuk kesehatan maupun pendapatan khususnya bagi pekebun sawit?\nSimak PPKS Note berikut sahab\xe2\x80\xa6',Negative,b'rt @ppks_id: bagaimana keunggulan tanaman ini untuk kesehatan maupun pendapatan khususnya bagi pekebun sawit?\nsimak ppks note berikut sahab\xe2\x80\xa6',rt bagaimana keunggulan tanaman ini untuk kesehatan maupun pendapatan khususnya bagi pekebun sawit nsimak ppks note berikut sahab xe xa,"['rt', 'bagaimana', 'keunggulan', 'tanaman', 'ini', 'untuk', 'kesehatan', 'maupun', 'pendapatan', 'khususnya', 'bagi', 'pekebun', 'sawit', 'nsimak', 'ppks', 'note', 'berikut', 'sahab', 'xe', 'xa']","['rt', 'bagaimana', 'keunggulan', 'tanaman', 'ini', 'untuk', 'kesehatan', 'maupun', 'pendapatan', 'khususnya', 'bagi', 'pekebun', 'sawit', 'nsimak', 'ppks', 'note', 'berikut', 'sahab', 'xe', 'xa']","['keunggulan', 'tanaman', 'kesehatan', 'pendapatan', 'pekebun', 'nsimak', 'ppks', 'note', 'sahab']",keunggulan tanaman kesehatan pendapatan pekebun nsimak ppks note sahab
b'RT @CakraWikara: [PERMEN PPKS]\n\n@Kemdikbud_RI baru saja mengesahkan Peraturan Menteri (Permen) Nomor 30 Tahun 2021 tentang Pencegahan dan P\xe2\x80\xa6',Positive,b'rt @cakrawikara: [permen ppks]\n\n@kemdikbud_ri baru saja mengesahkan peraturan menteri (permen) nomor 30 tahun 2021 tentang pencegahan dan p\xe2\x80\xa6',rt baru saja mengesahkan peraturan menteri permen nomor tahun tentang pencegahan dan xe xa,"['rt', 'baru', 'saja', 'mengesahkan', 'peraturan', 'menteri', 'permen', 'nomor', 'tahun', 'tentang', 'pencegahan', 'dan', 'xe', 'xa']","['rt', 'baru', 'saja', 'mengesahkan', 'peraturan', 'menteri', 'permen', 'nomor', 'tahun', 'tentang', 'pencegahan', 'dan', 'xe', 'xa']","['mengesahkan', 'peraturan', 'menteri', 'permen', 'nomor', 'pencegahan']",mengesahkan peraturan menteri permen nomor pencegahan
b'RT @DivHumas_Polri: 21 Bentuk Kekerasan Seksual Yang Dilarang\n\nKemendikbud Ristek resmi mengesahkan Permendikbud Nomor 30 Tahun 2021 tentan\xe2\x80\xa6',Positive,b'rt @divhumas_polri: 21 bentuk kekerasan seksual yang dilarang\n\nkemendikbud ristek resmi mengesahkan permendikbud nomor 30 tahun 2021 tentan\xe2\x80\xa6',rt bentuk kekerasan seksual yang dilarang nkemendikbud ristek resmi mengesahkan permendikbud nomor tahun tentan xe xa,"['rt', 'bentuk', 'kekerasan', 'seksual', 'yang', 'dilarang', 'nkemendikbud', 'ristek', 'resmi', 'mengesahkan', 'permendikbud', 'nomor', 'tahun', 'tentan', 'xe', 'xa']","['rt', 'bentuk', 'kekerasan', 'seksual', 'yang', 'dilarang', 'nkemendikbud', 'ristek', 'resmi', 'mengesahkan', 'permendikbud', 'nomor', 'tahun', 'tentan', 'xe', 'xa']","['bentuk', 'kekerasan', 'seksual', 'dilarang', 'nkemendikbud', 'ristek', 'resmi', 'mengesahkan', 'permendikbud', 'nomor', 'tentan']",bentuk kekerasan seksual dilarang nkemendikbud ristek resmi mengesahkan permendikbud nomor tentan
"b'RT @Jaring_UburUbur: @bertanyarl berarti selama ini bnyk yg ngalamin tpi gamau speak up krn ngerasa gada payung untuk mereka, bayangin bati\xe2\x80\xa6'",Positive,"b'rt @jaring_uburubur: @bertanyarl berarti selama ini bnyk yg ngalamin tpi gamau speak up krn ngerasa gada payung untuk mereka, bayangin bati\xe2\x80\xa6'",rt berarti selama ini bnyk yg ngalamin tpi gamau speak up krn ngerasa gada payung untuk mereka bayangin bati xe xa,"['rt', 'berarti', 'selama', 'ini', 'bnyk', 'yg', 'ngalamin', 'tpi', 'gamau', 'speak', 'up', 'krn', 'ngerasa', 'gada', 'payung', 'untuk', 'mereka', 'bayangin', 'bati', 'xe', 'xa']","['rt', 'berarti', 'selama', 'ini', 'banyak', 'yang', 'ngalamin', 'tapi', 'enggak mau', 'speak', 'up', 'karena', 'merasa', 'enggak ada', 'payung', 'untuk', 'mereka', 'bayangkan', 'bati', 'xe', 'xa']","['ngalamin', 'enggak mau', 'speak', 'up', 'enggak ada', 'payung', 'bayangkan', 'bati']",ngalamin enggak mau speak up enggak ada payung bayangkan bati
b'RT @eradotid: Berikut 21 bentuk kekerasan seksual yang diatur dalam Permendikbud Nomor 30 Tahun 2021 tentang PPKS di lingkungan kampus: htt\xe2\x80\xa6',Positive,b'rt @eradotid: berikut 21 bentuk kekerasan seksual yang diatur dalam permendikbud nomor 30 tahun 2021 tentang ppks di lingkungan kampus: htt\xe2\x80\xa6',rt berikut bentuk kekerasan seksual yang diatur dalam permendikbud nomor tahun tentang ppks di lingkungan kampus htt xe xa,"['rt', 'berikut', 'bentuk', 'kekerasan', 'seksual', 'yang', 'diatur', 'dalam', 'permendikbud', 'nomor', 'tahun', 'tentang', 'ppks', 'di', 'lingkungan', 'kampus', 'htt', 'xe', 'xa']","['rt', 'berikut', 'bentuk', 'kekerasan', 'seksual', 'yang', 'diatur', 'dalam', 'permendikbud', 'nomor', 'tahun', 'tentang', 'ppks', 'di', 'lingkungan', 'kampus', 'htt', 'xe', 'xa']","['bentuk', 'kekerasan', 'seksual', 'diatur', 'permendikbud', 'nomor', 'ppks', 'lingkungan', 'kampus', 'htt']",bentuk kekerasan seksual diatur permendikbud nomor ppks lingkungan kampus htt
"b'RT @Nisanurulhs: BESOK\nAksi 16 HAKTP\n\nDukung Permendikbud Ristek PPKS,\nAmankan RUU TPKS\nSahkan RUU PPRT\n\n#16HAKTP https://t.co/GEMrCohV29'",Positive,"b'rt @nisanurulhs: besok\naksi 16 haktp\n\ndukung permendikbud ristek ppks,\namankan ruu tpks\nsahkan ruu pprt\n\n#16haktp https://t.co/gemrcohv29'",rt besok naksi haktp ndukung permendikbud ristek ppks namankan ruu tpks nsahkan ruu pprt haktp,"['rt', 'besok', 'naksi', 'haktp', 'ndukung', 'permendikbud', 'ristek', 'ppks', 'namankan', 'ruu', 'tpks', 'nsahkan', 'ruu', 'pprt', 'haktp']","['rt', 'besok', 'naksi', 'haktp', 'mendukung', 'permendikbud', 'ristek', 'ppks', 'namankan', 'ruu', 'tpks', 'nsahkan', 'ruu', 'pprt', 'haktp']","['besok', 'naksi', 'haktp', 'mendukung', 'permendikbud', 'ristek', 'ppks', 'namankan', 'ruu', 'tpks', 'nsahkan', 'ruu', 'pprt', 'haktp']",besok naksi haktp mendukung permendikbud ristek ppks namankan ruu tpks nsahkan ruu pprt haktp
"b'RT @OposisiCerdas: Buntut Permendikbud PPKS, Nadiem Makarim Disomasi Ormas Pemuda\nhttps://t.co/pg10UjUEe2'",Negative,"b'rt @oposisicerdas: buntut permendikbud ppks, nadiem makarim disomasi ormas pemuda\nhttps://t.co/pg10ujuee2'",rt buntut permendikbud ppks nadiem makarim disomasi ormas pemuda,"['rt', 'buntut', 'permendikbud', 'ppks', 'nadiem', 'makarim', 'disomasi', 'ormas', 'pemuda']","['rt', 'buntut', 'permendikbud', 'ppks', 'nadiem', 'makarim', 'disomasi', 'ormas', 'pemuda']","['buntut', 'permendikbud', 'ppks', 'nadiem', 'makarim', 'disomasi', 'ormas', 'pemuda']",buntut permendikbud ppks nadiem makarim disomasi ormas pemuda
b'RT @DPP_PKB: Cak Imin Dukung Permendikbud PPKS: Kekerasan Seksual Sangat Meresahkan\n\nhttps://t.co/HwC8Q78iEN',Positive,b'rt @dpp_pkb: cak imin dukung permendikbud ppks: kekerasan seksual sangat meresahkan\n\nhttps://t.co/hwc8q78ien',rt cak imin dukung permendikbud ppks kekerasan seksual sangat meresahkan,"['rt', 'cak', 'imin', 'dukung', 'permendikbud', 'ppks', 'kekerasan', 'seksual', 'sangat', 'meresahkan']","['rt', 'cak', 'imin', 'dukung', 'permendikbud', 'ppks', 'kekerasan', 'seksual', 'sangat', 'meresahkan']","['cak', 'imin', 'dukung', 'permendikbud', 'ppks', 'kekerasan', 'seksual', 'meresahkan']",cak imin dukung permendikbud ppks kekerasan seksual meresahkan
b'RT @muslimahnewscom: Dari sini nampak jelas bahwa dalam Permen PPKS ini masih menyisakan PR bagi penanganan seks bebas di lingkungan Pergur\xe2\x80\xa6',Negative,b'rt @muslimahnewscom: dari sini nampak jelas bahwa dalam permen ppks ini masih menyisakan pr bagi penanganan seks bebas di lingkungan pergur\xe2\x80\xa6',rt dari sini nampak jelas bahwa dalam permen ppks ini masih menyisakan pr bagi penanganan seks bebas di lingkungan pergur xe xa,"['rt', 'dari', 'sini', 'nampak', 'jelas', 'bahwa', 'dalam', 'permen', 'ppks', 'ini', 'masih', 'menyisakan', 'pr', 'bagi', 'penanganan', 'seks', 'bebas', 'di', 'lingkungan', 'pergur', 'xe', 'xa']","['rt', 'dari', 'sini', 'menampak', 'jelas', 'bahwa', 'dalam', 'permen', 'ppks', 'ini', 'masih', 'menyisakan', 'pr', 'bagi', 'penanganan', 'seks', 'bebas', 'di', 'lingkungan', 'pergur', 'xe', 'xa']","['menampak', 'permen', 'ppks', 'menyisakan', 'pr', 'penanganan', 'seks', 'bebas', 'lingkungan', 'pergur']",menampak permen ppks menyisakan pr penanganan seks bebas lingkungan pergur
"b'RT @eradotid: Dari sudut pandangmu, kenapa sih kasus seperti ini bisa terjadi? Bahkan melibatkan anak-anak di bawah umur.\n\nBukankah RUU PKS\xe2\x80\xa6'",Negative,"b'rt @eradotid: dari sudut pandangmu, kenapa sih kasus seperti ini bisa terjadi? bahkan melibatkan anak-anak di bawah umur.\n\nbukankah ruu pks\xe2\x80\xa6'",rt dari sudut pandangmu kenapa sih kasus seperti ini bisa terjadi bahkan melibatkan anak anak di bawah umur nbukankah ruu pks xe xa,"['rt', 'dari', 'sudut', 'pandangmu', 'kenapa', 'sih', 'kasus', 'seperti', 'ini', 'bisa', 'terjadi', 'bahkan', 'melibatkan', 'anak', 'anak', 'di', 'bawah', 'umur', 'nbukankah', 'ruu', 'pks', 'xe', 'xa']","['rt', 'dari', 'sudut', 'pandangmu', 'kenapa', 'sih', 'kasus', 'seperti', 'ini', 'bisa', 'terjadi', 'bahkan', 'melibatkan', 'anak', 'anak', 'di', 'bawah', 'umur', 'nbukankah', 'ruu', 'pks', 'xe', 'xa']","['sudut', 'pandangmu', 'melibatkan', 'anak', 'anak', 'umur', 'nbukankah', 'ruu', 'pks']",sudut pandangmu melibatkan anak anak umur nbukankah ruu pks
"b'RT @detikcom: Demonstrasi mahasiswa di Medan terkait Permendikbud PPKS menjadi sorotan. Pasalnya dalam unjuk rasa itu, mahasiswa menyebut P\xe2\x80\xa6'",Negative,"b'rt @detikcom: demonstrasi mahasiswa di medan terkait permendikbud ppks menjadi sorotan. pasalnya dalam unjuk rasa itu, mahasiswa menyebut p\xe2\x80\xa6'",rt demonstrasi mahasiswa di medan terkait permendikbud ppks menjadi sorotan pasalnya dalam unjuk rasa itu mahasiswa menyebut xe xa,"['rt', 'demonstrasi', 'mahasiswa', 'di', 'medan', 'terkait', 'permendikbud', 'ppks', 'menjadi', 'sorotan', 'pasalnya', 'dalam', 'unjuk', 'rasa', 'itu', 'mahasiswa', 'menyebut', 'xe', 'xa']","['rt', 'demonstrasi', 'mahasiswa', 'di', 'medan', 'terkait', 'permendikbud', 'ppks', 'menjadi', 'sorotan', 'pasalnya', 'dalam', 'unjuk', 'rasa', 'itu', 'mahasiswa', 'menyebut', 'xe', 'xa']","['demonstrasi', 'mahasiswa', 'medan', 'terkait', 'permendikbud', 'ppks', 'sorotan', 'pasalnya', 'unjuk', 'mahasiswa', 'menyebut']",demonstrasi mahasiswa medan terkait permendikbud ppks sorotan pasalnya unjuk mahasiswa menyebut
